House Number,Street,First Name,Surname,Age,Relationship to Head of House,Marital Status,Gender,Occupation,Infirmity,Religion
19,Holly Light,Marc,Murphy,30,Head,Divorced,Male,Solicitor,None,No Religion
19,Gwentbow Crescent,Owen,Palmer,66,Head,Widowed,Male,"Secretary, company",None,No Religion
19,O'Connor Plain,Yvonne,Singh,41,Head,Single,Female,"Designer, textile",None,Christian
19,O'Connor Plain,Graeme,Marsh,33,Head,Single,Male,Local government officer,None,No Religion
19,O'Connor Plain,Lindsey,Singh,63,Head,Single,Female,Psychotherapist,None,Christian
19,Buckley Crescent,Nigel,Brown,1,Minor,N/A,Male,Child,Disabled,Not Specified
19,Whitehall Unions,Wendy,Bell,39,Head,Married,Female,"Engineer, site",Bruised Leg,No Religion
20,Friary Drive,Denis,Robson,25,Head,Single,Male,Estate manager/land agent,Physical Disability,Christian
20,Buckley Crescent,James,John,32,Head,Married,Male,"Development worker, community",None,Sikh
20,Buckley Crescent,Marian,John,31,Head,Married,Female,"Engineer, drilling",None,No Religion
20,Buckley Crescent,Louis,Daly,24,Head,Single,Male,Exercise physiologist,None,Christian
20,Buckley Crescent,Sophie,Powell,31,Head,Single,Female,Chiropractor,None,Christian
20,Iron Road,Victoria,John,46,Head,Divorced,Female,Quality manager,None,Christian
20,Iron Road,Patricia,John,12,Minor,N/A,Female,Student,None,Not Specified
20,Iron Road,Lynne,John,7,Minor,N/A,Female,Student,None,Not Specified
20,Ali Crescent,Lee,Mitchell,79,Head,Widowed,Male,Retired Corporate investment banker,None,Christian
20,Brightwaterbranch Street,Joyce,Walker,20,Head,Single,Female,University Student,None,No Religion
20,Brightwaterbranch Street,Amy,Parsons,36,Head,Widowed,Female,Physiotherapist,None,Christian
20,Brightwaterbranch Street,Katie,Parkes,61,Head,Single,Female,"Sound technician, broadcasting/film/video",None,Christian
20,Brightwaterbranch Street,Alison,Davis,41,Head,Single,Female,Sports coach,None,No Religion
20,Brightwaterbranch Street,Gordon,Barnes,54,Head,Single,Male,"Surveyor, quantity",None,Christian
20,Brightwaterbranch Street,Teresa,Evans,28,Head,Single,Female,Field trials officer,None,Hindu
20,December Drive,Gail,Scott,50,Head,Married,Female,Unemployed,None,Christian
20,December Drive,Raymond,Scott,52,Head,Married,Male,Astronomer,None,Christian
20,Corporationskip Close,Jean,French,54,Head,Married,Female,Television floor manager,None,Christian
20,Corporationskip Close,Brett,French,55,Head,Married,Male,Sports development officer,None,Christian
20,Corporationskip Close,Teresa,French,13,Minor,N/A,Female,Student,None,Christian
20,Corporationskip Close,Janice,French,10,Minor,N/A,Female,Student,None,Christian
20,Hunt Prairie,Dorothy,Rogers,33,Head,Single,Female,Retail buyer,None,Christian
20,Hunt Prairie,Jessica,Rogers,12,Minor,N/A,Female,Student,None,Not Specified
20,Hunt Prairie,Roy,Stanley,7,Minor,N/A,Male,Student,None,Not Specified
20,Hunt Prairie,Cheryl,George,3,Minor,N/A,Female,Child,None,Not Specified
20,Clementine Drive,Guy,James,78,Head,Widowed,Male,Retired Personal assistant,None,No Religion
20,Squirrel Well,Barbara,White,30,Head,Single,Female,Licensed conveyancer,None,Christian
20,Squirrel Well,Andrea,Clayton,45,Head,Single,Female,Unemployed,None,Christian
20,Squirrel Well,Tina,Ali,56,Head,Single,Female,Toxicologist,None,Christian
20,Sandy Drive,Phillip,Roberts,54,Head,Married,Male,"Research officer, political party",None,No Religion
20,Sandy Drive,Lydia,Roberts,52,Head,Married,Female,Maintenance engineer,None,No Religion
20,Johnson Lane,Nicola,Bennett,40,Head,Divorced,Female,Unemployed,None,Christian
20,Johnson Lane,Robin,Bennett,9,Minor,N/A,Male,Student,None,Not Specified
20,Johnson Lane,Vincent,Bennett,7,Minor,N/A,Male,Student,None,Not Specified
20,Johnson Lane,Marion,Bennett,5,Minor,N/A,Female,Student,None,Not Specified
20,Johnson Lane,Kerry,Bennett,1,Minor,N/A,Female,Child,None,Not Specified
20,George Forks,Jade,Scott,56,Head,Single,Female,Production engineer,None,No Religion
20,George Forks,Amelia,Scott,30,Head,Single,Female,Arboriculturist,None,No Religion
20,Drummer Road,Caroline,Wilson,77,Head,Widowed,Female,Retired Horticultural consultant,None,Muslim
20,Whitehall Unions,Bradley,White,67,Head,Widowed,Male,Licensed conveyancer,None,Christian
20,Butterfly Expressway,Nigel,Thomas,21,Head,Single,Male,University Student,None,No Religion
20,Butterfly Expressway,Victor,Clark,31,Head,Single,Male,Unemployed,None,Christian
20,Butterfly Expressway,Harry,Allen,40,Head,Single,Male,Horticultural consultant,None,No Religion
20,Butterfly Expressway,Brian,Smith,19,Head,Single,Male,University Student,None,No Religion
20,Davies Forks,Victoria,Wood,74,Head,Married,Female,Retired Biomedical scientist,None,Christian
20,Davies Forks,Frederick,Wood,76,Head,Married,Male,Retired Child psychotherapist,None,Christian
20,Davies Forks,Marcus,Wood,31,Head,Single,Male,"Chemist, analytical",None,Christian
20,Davies Forks,Garry,Wood,27,Head,Widowed,Male,Colour technologist,None,No Religion
20,Elvis Ridge,Aaron,Hobbs,66,Head,Divorced,Male,Industrial buyer,None,No Religion
20,Gemini Crescent,Leah,Thomas,57,Head,Single,Female,Exhibition designer,None,Christian
20,Gemini Crescent,Ruth,Thomas,35,Head,Single,Female,Medical illustrator,None,Christian
20,Gemini Crescent,Bruce,Thomas,33,Head,Single,Male,Passenger transport manager,None,No Religion
20,Gemini Crescent,Stephanie,Thomas,29,Head,Single,Female,Metallurgist,None,Christian
20,Scepter Street,Tony,Evans,39,Head,Divorced,Male,Event organiser,None,Christian
20,Gloucester Close,Sarah,Bull,36,Head,Single,Female,"Engineer, electrical",None,No Religion
20,Gloucester Close,Matthew,Wilkins,41,Head,Single,Male,Jewellery designer,None,No Religion
20,Gloucester Close,Abigail,Bull,8,Minor,N/A,Female,Student,None,No Religion
20,Gloucester Close,Kyle,Bull,6,Minor,N/A,Male,Student,None,No Religion
20,Shark Cove,Benjamin,Barrett,46,Head,Single,Male,Immigration officer,None,No Religion
20,Shark Cove,Lorraine,Lane,64,Head,Single,Female,Restaurant manager,None,Christian
20,Shark Cove,Jodie,Barker,45,Head,Single,Female,Pensions consultant,None,Christian
20,Shark Cove,Lindsey,Woods,50,Head,Single,Female,"Producer, radio",None,Christian
20,Shark Cove,Amelia,Scott,27,Head,Single,Female,Chief Strategy Officer,None,Christian
20,Heart Prairie,Dorothy,Turner-Brown,37,Head,Married,Female,Health service manager,None,Christian
20,Heart Prairie,Simon,Turner-Brown,40,Head,Married,Male,"Administrator, arts",None,Christian
20,Heart Prairie,Russell,Turner-Brown,5,Minor,N/A,Male,Student,None,No Religion
20,Browne Passage,Charles,Allen,84,Head,Widowed,Male,"Retired Production assistant, television",None,Christian
20,Marigold Road,Joe,Miller,83,Head,Married,Male,"Retired Engineer, petroleum",None,No Religion
20,Marigold Road,Marilyn,Miller,85,Head,Married,Female,Retired Forensic scientist,None,No Religion
20,Lincoln Road,Grace,Martin,69,Head,Married,Female,Retired Retail merchandiser,None,Christian
20,Lincoln Road,Maurice,Martin,71,Head,Married,Male,Retired Financial risk analyst,None,Christian
20,Lincoln Road,Elliott,Martin,44,Head,Divorced,Male,Hydrologist,None,Christian
20,Lincoln Road,Lydia,Martin,41,Head,Single,Female,"Psychologist, prison and probation services",None,No Religion
20,Lincoln Road,Lewis,Martin,37,Head,Single,Male,Unemployed,None,Christian
20,Wilkinson Close,Helen,King,66,Head,Married,Female,"Engineer, communications",None,No Religion
20,Wilkinson Close,Connor,King,70,Head,Married,Male,Retired Clinical embryologist,None,No Religion
20,Wilkinson Close,Alice,King,39,Head,Single,Female,"Engineer, energy",None,No Religion
20,Wilkinson Close,Deborah,King,36,Head,Divorced,Female,"Engineer, communications",None,No Religion
20,Wilkinson Close,Hayley,King,32,Head,Single,Female,Unemployed,None,No Religion
20,Wilkinson Close,Eleanor,King,31,Head,Widowed,Female,Metallurgist,None,No Religion
20,Wilkinson Close,Declan,King,31,Head,Divorced,Male,Estate agent,None,No Religion
20,Wilkinson Close,Pauline,King,31,Head,Single,Female,Research scientist (maths),None,No Religion
20,Wilkinson Close,Samuel,King,26,Head,Single,Male,"Lecturer, higher education",None,No Religion
20,Wilkinson Close,Rita,King,25,Head,Single,Female,Actuary,None,No Religion
20,Wilkinson Close,Jean,King,23,Head,Single,Female,Photographer,None,No Religion
20,Wilkinson Close,Katy,King,18,Head,Single,Female,Student,None,No Religion
20,Wilkinson Close,Joseph,King,12,Minor,N/A,Male,Student,None,No Religion
20,Wilkinson Close,Francis,King,9,Minor,N/A,Male,Student,None,No Religion
20,Harris Street,Ashleigh,Tomlinson-Lloyd,35,Head,Married,Female,Unemployed,None,No Religion
20,Harris Street,Leslie,Tomlinson-Lloyd,37,Head,Married,Male,"Engineer, automotive",None,No Religion
20,Harris Street,Ross,Tomlinson-Lloyd,14,Minor,N/A,Male,Student,None,No Religion
20,Bletchley Path,Kayleigh,Jones,47,Head,Divorced,Female,"Journalist, magazine",None,Christian
20,Bletchley Path,Francis,Jones,12,Minor,N/A,Male,Student,None,Not Specified
20,Bletchley Path,Leigh,Jones,9,Minor,N/A,Male,Student,None,Not Specified
20,Bletchley Path,Glenn,Jones,2,Minor,N/A,Male,Child,None,Not Specified
20,Bletchley Path,Danielle,Charlton,0,Minor,N/A,Female,Child,None,Not Specified
20,Winchester Street,Clive,White,89,Head,Widowed,Male,Retired Special educational needs teacher,None,Christian
20,Oak Road,Scott,Roberts,84,Head,Married,Male,Retired Financial risk analyst,None,Christian
20,Oak Road,Claire,Roberts,82,Head,Married,Female,Retired Chiropodist,None,Christian
20,Winter Crescent,Richard,Hooper,42,Head,Married,Male,"Doctor, hospital",None,No Religion
20,Winter Crescent,Tom,Wall,38,Head,Married,Male,"Designer, multimedia",None,No Religion
20,Ali Street,Julia,Smith,24,Head,Single,Female,Unemployed,None,No Religion
20,Ali Street,Ian,Smith,4,Minor,N/A,Male,Child,None,Not Specified
20,Ali Street,Victor,Smith,2,Minor,N/A,Male,Child,None,Not Specified
20,Ali Street,Leah,Brown,55,Head,Single,Female,Herpetologist,None,Christian
20,Crab Common,Benjamin,Jordan,75,Head,Divorced,Male,Retired Passenger transport manager,None,Christian
20,Hazel Turnpike,Leon,Henderson,33,Head,Single,Male,Licensed conveyancer,None,Christian
20,Hazel Turnpike,Maureen,James,26,Head,Single,Female,Trade union research officer,None,Christian
20,Hazel Turnpike,Natalie,Williams,45,Head,Single,Female,Drilling engineer,None,Christian
20,Charity Close,Diana,Welch,43,Head,Single,Female,"Runner, broadcasting/film/video",None,Christian
20,Charity Close,Shaun,Robinson,43,Head,Single,Male,Community arts worker,None,Christian
20,Charity Close,Claire,Welch,12,Minor,N/A,Female,Student,None,No Religion
20,Charity Close,James,Welch,8,Minor,N/A,Male,Student,None,Christian
20,Stone Shoal,Jeffrey,Vaughan,53,Head,Married,Male,Herbalist,None,Christian
20,Stone Shoal,Gemma,Vaughan,50,Head,Married,Female,"Engineer, electronics",None,Christian
20,Lisburnedge Drive,Jasmine,Roberts,71,Head,Widowed,Female,Unemployed,None,Christian
20,Lisburnedge Drive,Mohammed,Roberts,36,Head,Divorced,Male,Office manager,None,No Religion
20,Lisburnedge Drive,John,Roberts,36,Head,Single,Male,"Conservator, furniture",None,Christian
20,Lisburnedge Drive,Valerie,Roberts,36,Head,Divorced,Female,Seismic interpreter,None,Christian
20,Gray Lights,Beth,McCarthy,63,Head,Widowed,Female,Unemployed,None,Christian
20,Gray Lights,Craig,McCarthy,40,Head,Single,Male,Naval architect,None,Christian
20,Cooper Canyon,Pamela,Cox,56,Head,Single,Female,Nature conservation officer,None,Christian
20,Cooper Canyon,Ellie,Cox,32,Head,Single,Female,"Scientist, forensic",None,Christian
20,Cooper Canyon,Angela,Cox,29,Head,Single,Female,"Programme researcher, broadcasting/film/video",None,Christian
20,Cooper Canyon,Stewart,Cox,27,Head,Single,Male,"Accountant, chartered public finance",None,Christian
20,O'Connor Ports,Mark,Francis,47,Head,Married,Male,Occupational therapist,None,Christian
20,O'Connor Ports,Tracy,Francis,43,Head,Married,Female,Call centre manager,None,No Religion
20,Peninsula Mission,Declan,Nash,64,Head,Married,Male,Civil Service administrator,None,No Religion
20,Peninsula Mission,Jayne,Nash,62,Head,Married,Female,Rural practice surveyor,None,No Religion
20,Peninsula Mission,Olivia,Nash,26,Head,Divorced,Female,"Administrator, Civil Service",None,No Religion
20,Peninsula Mission,Kevin,Nash,22,Head,Single,Male,University Student,None,No Religion
20,Peninsula Mission,Hayley,Nash,10,Minor,N/A,Female,Student,None,No Religion
20,Hughes Cliffs,Jacqueline,Davies,29,Head,Single,Female,Agricultural consultant,None,Christian
20,Hughes Cliffs,Patricia,Brennan,27,Head,Single,Female,Occupational therapist,None,No Religion
20,Hughes Cliffs,Charlie,Cox,29,Head,Single,Male,"Loss adjuster, chartered",None,Muslim
20,Fry Turnpike,Leanne,Gregory,39,Head,Married,Female,Merchant navy officer,None,Christian
20,Fry Turnpike,Raymond,Unknown,37,Head,Married,Male,Data scientist,None,Christian
20,Fry Turnpike,Lydia,Gregory-Howe,2,Minor,N/A,Female,Child,None,Christian
20,Fry Turnpike,Charlie,Kelly,21,Head,Single,Male,University Student,None,Muslim
20,Holden Springs,Lynda,Foster,69,Head,Widowed,Female,Unemployed,None,No Religion
20,Holden Springs,Kevin,Foster,39,Head,Single,Male,Glass blower/designer,None,No Religion
20,Holden Springs,Abdul,Foster,35,Head,Single,Male,Unemployed,None,No Religion
20,Holden Springs,Christopher,Foster,31,Head,Single,Male,"Investment banker, corporate",None,No Religion
20,Holden Springs,Lesley,Foster,29,Head,Single,Female,Structural engineer,None,No Religion
20,Holden Springs,Howard,Foster,27,Head,Single,Male,International aid/development worker,None,No Religion
20,St.Matthew Shore,Lisa,Lawrence,38,Head,Married,Female,Financial trader,None,Christian
20,St.Matthew Shore,Malcolm,Lawrence,43,Head,Married,Male,Clothing/textile technologist,None,No Religion
20,St.Matthew Shore,Jonathan,Bartlett,30,Head,Single,Male,"Physicist, medical",None,Muslim
20,St.Matthew Shore,Barry,Patterson,36,Head,Single,Male,Passenger transport manager,None,No Religion
20,St.Matthew Shore,Claire,Williams,19,Head,Divorced,Female,University Student,None,Christian
20,Faith Path,Janet,Jones,80,Head,Married,Female,"Retired Accountant, chartered public finance",None,No Religion
20,Faith Path,Ben,Jones,85,Head,Married,Male,Retired Broadcast engineer,None,No Religion
20,Faith Path,Barry,Taylor,17,Minor,N/A,Male,Student,None,Not Specified
20,Faith Path,Frances,Harding,16,Minor,N/A,Female,Student,None,Not Specified
20,Strathclydebond Road,Jacob,Jones,63,Head,Single,Male,Unemployed,None,Sikh
20,Strathclydebond Road,Marion,Holland,55,Head,Single,Female,Automotive engineer,None,Sikh
20,Merlin Rue,Roger,Moore,18,Head,Single,Male,Student,None,Not Specified
20,Merlin Rue,Anne,Jones,42,Head,Single,Female,"Journalist, magazine",None,No Religion
20,Merlin Rue,Brenda,McLean,25,Head,Single,Female,Fine artist,None,Christian
20,Merlin Rue,Anna,O'Neill,39,Head,Single,Female,Air traffic controller,None,Christian
20,Merlin Rue,Kyle,Payne,61,Head,Single,Male,Further education lecturer,None,No Religion
20,Merlin Rue,Glen,Khan,48,Head,Single,Male,Secondary school teacher,None,Christian
20,Friary Drive,Julia,Jennings,39,Head,Single,Female,Theme park manager,None,Christian
20,Friary Drive,Terence,Lee,47,Head,Single,Male,"Engineer, water",None,No Religion
20,Moore Road,Jill,Wells,35,Head,Single,Female,"Programme researcher, broadcasting/film/video",None,Christian
20,Moore Road,Mathew,Foster,37,Head,Single,Male,Scientific laboratory technician,None,Christian
20,Porter Island,Melanie,Walker,50,Head,Single,Female,Unemployed,None,Christian
20,Porter Island,Maureen,Walker,22,Head,Divorced,Female,University Student,None,Christian
20,Porter Island,Kathleen,Walker,19,Head,Divorced,Female,Ship broker,None,No Religion
20,Porter Island,Sandra,Walker,19,Head,Single,Female,University Student,None,Christian
20,Merlinhawk Drive,Hayley,Jones,35,Head,Divorced,Female,Unemployed,None,Christian
20,Merlinhawk Drive,Judith,Jones,2,Minor,N/A,Female,Child,None,Not Specified
20,Merlinhawk Drive,Leon,Jones,1,Minor,N/A,Male,Child,None,Not Specified
20,Merlinhawk Drive,Christian,Graham,37,Head,Single,Male,Editorial assistant,None,Christian
20,Merlinhawk Drive,Nicole,Young,46,Head,Single,Female,Museum/gallery exhibitions officer,None,No Religion
20,Martin Lakes,Amelia,Turner,46,Head,Single,Female,Petroleum engineer,None,No Religion
20,Martin Lakes,Emily,Mason,20,Head,Single,Female,University Student,None,Hindu
20,Martin Lakes,Brandon,Clayton,55,Head,Single,Male,Public affairs consultant,None,No Religion
20,Martin Lakes,Barry,Lloyd,51,Head,Single,Male,"Therapist, nutritional",None,No Religion
20,Martin Lakes,Daniel,Smith,24,Head,Single,Male,Records manager,None,Christian
20,Martin Lakes,Maria,Wilson,39,Head,Single,Female,TEFL teacher,None,No Religion
20,Martin Lakes,Mandy,George,24,Head,Single,Female,Customer service manager,None,Christian
20,Martin Lakes,Norman,Brown,28,Head,Single,Male,Chemical engineer,None,No Religion
20,Martin Lakes,Shane,Black,54,Head,Single,Male,Health promotion specialist,None,Christian
20,Martin Lakes,Sean,Gibson,50,Head,Single,Male,Fitness centre manager,None,Christian
20,Coates Grove,Phillip,Jones,78,Head,Single,Male,Retired Conference centre manager,None,Christian
20,Jenkins Avenue,Charlene,Brown,28,Head,Married,Female,Computer games developer,None,No Religion
20,Jenkins Avenue,Kenneth,Brown,33,Head,Married,Male,Medical physicist,None,No Religion
20,Ashton Locks,Sian,Allen,54,Head,Married,Female,Patent examiner,None,Christian
20,Ashton Locks,Frank,Allen,56,Head,Married,Male,Energy manager,None,Christian
20,Ashton Locks,Lisa,Allen,38,Head,Divorced,Female,Music therapist,None,No Religion
20,Ashton Locks,Anne,Allen,35,Head,Single,Female,Theme park manager,None,Christian
20,Griffiths Parkway,Jenna,Stephenson,19,Head,Single,Female,University Student,None,Christian
20,Holly Light,Jacqueline,Thomas,66,Head,Single,Female,"Engineer, aeronautical",None,No Religion
20,Gwentbow Crescent,Callum,Williams,83,Head,Widowed,Male,Retired Health visitor,None,No Religion
20,O'Connor Plain,Katherine,Arnold,93,Head,Married,Female,Retired Training and development officer,None,Christian
20,O'Connor Plain,Joe,Arnold,99,Head,Married,Male,"Retired Administrator, arts",None,No Religion
21,Hunt Prairie,Andrew,Hargreaves,0,Minor,N/A,Male,Child,Unknown Infection,Not Specified
21,Buckley Crescent,Kathryn,Wilson,36,Head,Married,Female,Retail manager,None,No Religion
21,Buckley Crescent,Alexander,Wilson,35,Head,Married,Male,"Journalist, magazine",None,No Religion
21,Buckley Crescent,Stewart,Wilson,12,Minor,N/A,Male,Student,None,No Religion
21,Buckley Crescent,Dale,Wilson,9,Minor,N/A,Male,Student,None,No Religion
21,Buckley Crescent,Jonathan,Wilson,7,Minor,N/A,Male,Student,None,No Religion
21,Iron Road,Frances,Nicholls,47,Head,Divorced,Female,"Teacher, music",None,No Religion
21,Iron Road,Laura,Nicholls,13,Minor,N/A,Female,Student,None,Not Specified
21,Ali Crescent,Danielle,Smith,60,Head,Married,Female,Occupational psychologist,None,No Religion
21,Ali Crescent,Hugh,Smith,64,Head,Married,Male,"Administrator, local government",None,No Religion
21,Ali Crescent,Michael,Smith,23,Head,Single,Male,Ceramics designer,None,No Religion
21,Ali Crescent,Philip,Smith,19,Head,Single,Male,University Student,None,No Religion
21,Ali Crescent,Katie,Smith,4,Minor,N/A,Female,Child,None,No Religion
21,Brightwaterbranch Street,Aimee,Shah,73,Head,Married,Female,"Retired Surveyor, mining",None,Christian
21,Brightwaterbranch Street,Elliott,Shah,71,Head,Married,Male,Retired Textile designer,None,Christian
21,Brightwaterbranch Street,Gerard,Shah,41,Head,Divorced,Male,Analytical chemist,None,No Religion
21,Brightwaterbranch Street,Patricia,Shah,40,Head,Single,Female,Waste management officer,None,Christian
21,Brightwaterbranch Street,Hollie,Shah,39,Head,Single,Female,Environmental manager,None,Christian
21,December Drive,Melissa,Greenwood,46,Head,Divorced,Female,Applications developer,None,No Religion
21,December Drive,Christopher,Hale,45,Head,Single,Male,"Surveyor, rural practice",None,No Religion
21,December Drive,Robert,Hale,60,Head,Single,Male,Television camera operator,None,No Religion
21,December Drive,Ronald,Yates,59,Head,Single,Male,Acupuncturist,None,No Religion
21,Corporationskip Close,Sharon,Smith,25,Head,Married,Female,Exercise physiologist,None,Christian
21,Corporationskip Close,Norman,Smith,24,Head,Married,Male,"Psychologist, educational",None,Christian
21,Corporationskip Close,Amanda,Smith,8,Minor,N/A,Female,Student,None,Christian
21,Corporationskip Close,Frederick,Smith,8,Minor,N/A,Male,Student,None,Christian
21,Hunt Prairie,Victoria,Hargreaves,33,Head,Divorced,Female,Geographical information systems officer,None,No Religion
21,Hunt Prairie,Clare,Hargreaves,7,Minor,N/A,Female,Student,None,Not Specified
21,Hunt Prairie,Victor,Hargreaves,4,Minor,N/A,Male,Child,None,Not Specified
21,Clementine Drive,Joan,King,88,Head,Single,Female,Retired Soil scientist,None,Christian
21,Squirrel Well,Katherine,Poole,56,Head,Married,Female,"Nurse, children's",None,Christian
21,Squirrel Well,Mohamed,Poole,59,Head,Married,Male,Occupational therapist,None,Christian
21,Squirrel Well,Andrew,Poole,15,Minor,N/A,Male,Student,None,Christian
21,Sandy Drive,Martin,Williams,66,Head,Widowed,Male,Hydrographic surveyor,None,No Religion
21,Johnson Lane,Amy,Singh,25,Head,Married,Female,Unemployed,None,No Religion
21,Johnson Lane,Christopher,Singh,25,Head,Married,Male,Health service manager,None,No Religion
21,Johnson Lane,Lisa,Singh,0,Minor,N/A,Female,Child,None,No Religion
21,Johnson Lane,Debra,Hudson,47,Head,Single,Female,Recruitment consultant,None,No Religion
21,Johnson Lane,Lewis,Wright,27,Head,Divorced,Male,Chief Executive Officer,None,No Religion
21,George Forks,Heather,Patel,45,Head,Married,Female,"Engineer, electrical",None,Christian
21,George Forks,Leigh,Patel,46,Head,Married,Male,Publishing rights manager,None,Christian
21,George Forks,Jane,Patel,12,Minor,N/A,Female,Student,None,No Religion
21,Drummer Road,Conor,Parker,20,Head,Single,Male,University Student,None,No Religion
21,Whitehall Unions,Sandra,Brooks,81,Head,Widowed,Female,Retired Commissioning editor,None,No Religion
21,Butterfly Expressway,Sarah,Hart,43,Head,Married,Female,Comptroller,None,Christian
21,Butterfly Expressway,Iain,Hart,48,Head,Married,Male,Accounting technician,None,No Religion
21,Butterfly Expressway,Julia,Hart,15,Minor,N/A,Female,Student,None,Christian
21,Butterfly Expressway,Vanessa,Hart,13,Minor,N/A,Female,Student,None,No Religion
21,Davies Forks,Jay,Holt,59,Head,Married,Male,Drilling engineer,None,Christian
21,Davies Forks,Karen,Holt,57,Head,Married,Female,Training and development officer,None,Christian
21,Davies Forks,Cameron,Holt,25,Head,Divorced,Male,"Surveyor, building",None,No Religion
21,Davies Forks,Sian,Holt,22,Head,Single,Female,University Student,None,Christian
21,Elvis Ridge,Linda,Ford,105,Head,Widowed,Female,Retired Furniture designer,None,Christian
21,Gemini Crescent,Annette,Steele,48,Head,Married,Female,Quality manager,None,No Religion
21,Gemini Crescent,Hugh,Steele,53,Head,Married,Male,Advertising art director,None,No Religion
21,Gemini Crescent,Stacey,Steele,22,Head,Single,Female,University Student,None,No Religion
21,Gemini Crescent,Kyle,Steele,5,Minor,N/A,Male,Student,None,No Religion
21,Scepter Street,Marion,Wright,49,Head,Divorced,Female,Holiday representative,None,Christian
21,Scepter Street,Gregory,Wright,15,Minor,N/A,Male,Student,None,Not Specified
21,Gloucester Close,Ruth,Morris,32,Head,Single,Female,"Merchandiser, retail",None,Christian
21,Gloucester Close,Francesca,Morris,14,Minor,N/A,Female,Student,None,Not Specified
21,Gloucester Close,Francis,Morris,10,Minor,N/A,Male,Student,None,Not Specified
21,Shark Cove,Lynn,Metcalfe,25,Head,Single,Female,Conference centre manager,None,Christian
21,Shark Cove,Marian,Metcalfe,1,Minor,N/A,Female,Child,None,Not Specified
21,Shark Cove,Marion,Wilkinson,1,Minor,N/A,Female,Child,None,Not Specified
21,Shark Cove,Melanie,Wilkinson,1,Minor,N/A,Female,Child,None,Not Specified
21,Shark Cove,Alison,Bell,54,Head,Single,Female,"Administrator, charities/voluntary organisations",None,No Religion
21,Heart Prairie,Gemma,Holland,58,Head,Married,Female,Operational investment banker,None,Christian
21,Heart Prairie,Danny,Holland,60,Head,Married,Male,Counselling psychologist,None,Christian
21,Heart Prairie,Glen,Holland,24,Head,Single,Male,Tax inspector,None,Christian
21,Heart Prairie,Elliott,Holland,11,Minor,N/A,Male,Student,None,Christian
21,Browne Passage,Eileen,Rose,36,Head,Divorced,Female,Tourism officer,None,No Religion
21,Browne Passage,Georgina,Rose,17,Minor,N/A,Female,Student,None,Not Specified
21,Browne Passage,Adam,Rose,14,Minor,N/A,Male,Student,None,Not Specified
21,Lincoln Road,Pamela,Bradley,44,Head,Single,Female,Unemployed,None,Christian
21,Lincoln Road,Vanessa,Bradley,16,Minor,N/A,Female,Student,None,Not Specified
21,Lincoln Road,Frank,Bradley,13,Minor,N/A,Male,Student,None,Not Specified
21,Lincoln Road,William,Bradley,10,Minor,N/A,Male,Student,None,Not Specified
21,Lincoln Road,Holly,Bradley,9,Minor,N/A,Female,Student,None,Not Specified
21,Harris Street,Valerie,Horton,68,Head,Married,Female,"Retired Surveyor, mining",None,Christian
21,Harris Street,Alexander,Horton,73,Head,Married,Male,Retired Clinical psychologist,None,No Religion
21,Harris Street,Terry,Horton,11,Minor,N/A,Male,Student,None,Not Specified
21,Harris Street,Alexander,Horton,7,Minor,N/A,Male,Student,None,Not Specified
21,Bletchley Path,Tracey,Marshall,30,Head,Single,Female,Maintenance engineer,None,No Religion
21,Bletchley Path,Annette,Marshall,8,Minor,N/A,Female,Student,None,Not Specified
21,Bletchley Path,Paul,Marshall,3,Minor,N/A,Male,Child,None,Not Specified
21,Winchester Street,Chelsea,Bailey,49,Head,Married,Female,Primary school teacher,None,Christian
21,Winchester Street,Danny,Bailey,49,Head,Married,Male,Product/process development scientist,None,Christian
21,Winchester Street,Olivia,Bailey,5,Minor,N/A,Female,Student,None,No Religion
21,Oak Road,Charlene,Gallagher,33,Head,Divorced,Female,Unemployed,None,Christian
21,Oak Road,Sam,Gallagher,6,Minor,N/A,Male,Student,None,Not Specified
21,Ali Street,Hayley,Burrows,43,Head,Divorced,Female,Unemployed,None,No Religion
21,Ali Street,Lauren,Burrows,9,Minor,N/A,Female,Student,None,Not Specified
21,Ali Street,Jake,Burrows,9,Minor,N/A,Male,Student,None,Not Specified
21,Ali Street,Brandon,Burrows,9,Minor,N/A,Male,Student,None,Not Specified
21,Ali Street,Keith,Burrows,5,Minor,N/A,Male,Student,None,Not Specified
21,Crab Common,Frances,Martin,36,Head,Single,Female,Interior and spatial designer,None,Christian
21,Crab Common,Denis,Harris,37,Head,Single,Male,Equality and diversity officer,None,Christian
21,Crab Common,Rachel,Martin,3,Minor,N/A,Female,Child,None,Christian
21,Hazel Turnpike,Zoe,Taylor,43,Head,Single,Female,Unemployed,None,No Religion
21,Hazel Turnpike,Jamie,Davies,43,Head,Single,Male,"Education officer, community",None,No Religion
21,Charity Close,Sophie,Shaw,57,Head,Single,Female,Osteopath,None,Christian
21,Charity Close,Diana,Shaw,25,Head,Single,Female,Garment/textile technologist,None,Christian
21,Charity Close,Raymond,Shaw,21,Head,Single,Male,University Student,None,Christian
21,Charity Close,Wayne,Shaw,20,Head,Single,Male,University Student,None,Christian
21,Charity Close,Sheila,Shaw,20,Head,Single,Female,University Student,None,No Religion
21,Charity Close,Clare,Shaw,16,Minor,N/A,Female,Student,None,Not Specified
